Golpata Extraction Capacity,Catching Capacity Mangrove,Catching Capacity Household,Crop Production Capacity,Mangrove Fishers in Loan,Household Fishers in Loan,Farmers in Loan,Golpata Stock,Current Bawali Count
-1.1396889503629273,2.213838912134343,2.4532569795162344,0.14146376225164717,171,4,73,28949.173187877102,219
-0.9537394727761543,2.2141471161407793,2.452437846074268,0.16386473801836424,177,3,61,19902.889560736825,178
-1.305662548773354,2.2260485852539693,2.456684705650367,0.1166972192555747,180,3,68,22427.889560736825,254
-1.0057416494443268,2.2260131288965295,2.457951230313018,0.1482314720765071,178,2,58,25027.889560736825,197
-1.1724805339064073,2.223941166314188,2.450223295813845,0.1268659971555577,180,2,68,27527.889560736825,233
-1.032906864513096,2.2173508967745077,2.4425804348617177,0.13755927137529514,177,2,58,30227.889560736825,211
-0.991204694497993,2.2186568996212666,2.4473026782526164,0.14555911245574027,180,2,69,20774.77092693072,196
-1.1955924639142297,2.2232291159284614,2.4409533190857373,0.1139312095867403,179,2,62,23099.77092693072,247
-0.9480378705480859,2.2251548485445065,2.4344774299508005,0.14365371550689052,181,2,69,25649.77092693072,195
-1.1189225170038128,2.2285775277143247,2.4224568752100244,0.11925015834637162,180,3,62,28274.77092693072,236
-0.9349274166527048,2.2233452954697817,2.4377833698699334,0.13818463069716586,179,3,62,30999.770926930723,198
-1.0415569493568728,2.22282867195221,2.4449671273007465,0.12790277183960597,180,5,76,21206.565004399734,217
-1.0912616230725425,2.2315086990363384,2.4528672409573913,0.11437235590010399,180,5,64,23506.565004399734,236
-0.9467742472663758,2.232706144065688,2.4573199167757966,0.13202902222527046,180,5,80,26206.565004399734,206
-0.9933989337439741,2.2260436795196212,2.468777981505334,0.11999064225798559,178,5,61,29056.565004399734,221
-0.872223389161561,2.219987350914443,2.4767502719930823,0.13878978811381953,179,6,77,19500.848307780914,188
-1.125657048316342,2.223239504121627,2.4659299418272482,0.101829795852781,177,6,62,21725.848307780914,252
-0.9129545986833495,2.22462764635211,2.4566526762685186,0.1262915580444471,176,6,77,24150.848307780914,206
-0.9580154247400621,2.226156895622819,2.461991549608854,0.11667469403863104,178,6,63,27000.848307780914,220
-0.9030750805994726,2.2235359133082855,2.4735485322488144,0.1221753260319202,176,6,74,29775.848307780914,210
-0.8792611011935678,2.2174867873113686,2.4748508814747354,0.12566790235427505,174,6,62,20222.33816686499,199
-1.0630814401171713,2.2139698776139376,2.479833069866969,0.09881564251877893,173,6,73,22472.33816686499,251
-0.8431558420033469,2.219160764242492,2.4659961997628366,0.12439792046324835,182,6,68,24872.33816686499,198
-0.9630649722340191,2.2167443338466932,2.472884101607648,0.10622393873870437,175,6,71,27622.33816686499,233
-0.8200658963177636,2.2132305175262563,2.4557636521796127,0.12242906403819952,181,5,66,30322.33816686499,198
-0.9029625892099559,2.215826522184308,2.4557876091439246,0.11346421050898739,182,5,72,20611.311121266222,215
-0.9626023237681859,2.207632284173316,2.4475764213080984,0.10151658268931282,180,5,70,22886.311121266222,237
-0.8506364328116955,2.2059942547733953,2.44329924285138,0.11292513554813095,181,6,68,25536.311121266222,211
-0.8586221403477261,2.212559014405094,2.4403330976808433,0.1096876700375933,180,6,73,28336.311121266222,217
-0.8172607381372452,2.210908168975999,2.440310521698898,0.1117358490437869,181,6,65,31336.31112126622,209
-0.7786347477143651,2.205734120528287,2.4461204934357244,0.11856221729596432,180,6,73,22034.610914841473,194
-0.9273019620846105,2.2086631382027315,2.4422979178090194,0.09613807195620404,185,6,71,24609.610914841473,240
-0.7588465371221095,2.214318848917892,2.443898916575485,0.11699892302182416,182,6,77,27134.610914841473,195
-0.9028791133537969,2.2130751882677298,2.4401279094376993,0.09577123609165344,186,5,67,29884.610914841473,237
-0.6930298054097865,2.219094423159304,2.4391667530531653,0.12254806440262928,184,6,67,20162.46695726119,176
-0.9917678478509224,2.2262535644998125,2.4351002593566653,0.08146036984387336,187,5,70,22612.46695726119,264
-0.7020755563999682,2.2281264706959307,2.443575434834144,0.11603327421974839,186,4,67,24912.46695726119,186
-0.9177190682040348,2.2223658286094636,2.437661800976285,0.08796352040423576,181,4,70,27537.46695726119,247
-0.7378273037297836,2.2248297151658427,2.4414414595935683,0.107681814966718,177,4,70,30087.46695726119,202
-0.7899853684569241,2.2230551324875063,2.446486789112753,0.10403661382415086,171,4,68,20412.380676194913,210
-0.8302033483470886,2.2146966280836367,2.441150359759336,0.09377489379746895,170,4,67,22912.380676194913,233
-0.7370533368715226,2.219169667345767,2.4555645963381174,0.10532674335575792,170,4,62,25512.380676194913,203
-0.8065533476959595,2.219267283750827,2.455650333110617,0.0919575623102183,165,4,69,28412.380676194913,232
-0.6851341608137671,2.227065592803034,2.445666494189099,0.10685563841946817,165,4,68,31412.38067619491,195
-0.747232538461469,2.2151579829781705,2.453334188840866,0.09930460445985818,165,3,67,22017.93038303545,210
-0.7780502118797257,2.2177354422586917,2.4542327848556957,0.0918095119217222,168,3,64,24642.93038303545,225
-0.7321405615714555,2.214058260897174,2.455142196846687,0.09683661556701531,173,3,66,27467.93038303545,213
-0.736459566516783,2.2154755437237283,2.451667764804096,0.09370030888822795,173,2,61,30567.93038303545,219
-0.6159904428893185,2.2197724167079884,2.4744595155877027,0.1113733604154892,173,1,63,21588.0090675782,176
-0.8461650875759961,2.2235660020790036,2.480550197080975,0.0777914287034695,172,1,56,24338.0090675782,254
-0.6240466166771451,2.2278809493977305,2.4793484396176053,0.10544324191748959,173,1,62,27238.0090675782,187
-0.7417163639470491,2.2250446899157885,2.478777324409851,0.0877401529023379,172,1,58,30488.0090675782,226
-0.5948928778338595,2.224810579450703,2.488079553893308,0.10845512299334216,172,1,73,21259.800447611833,175
-0.8440949178669085,2.2285839867051327,2.4760827150250244,0.07303249716333486,176,1,62,23809.800447611833,259
-0.6439663002197925,2.227641777249667,2.484750124724482,0.099359619868132,175,1,77,25984.800447611833,195
-0.7748225485202863,2.2259154974949165,2.473801225356495,0.07924156151231182,173,1,66,28659.800447611833,242
-0.5611836279206474,2.2191162060074996,2.4841254350127184,0.10833968848127062,171,1,77,19055.990753138172,168
-0.8384824560758815,2.2219229314409072,2.473920064357281,0.06964145547195202,174,1,68,21605.990753138172,264
-0.6151896433056763,2.2199236039706327,2.471941717365152,0.09668031737380778,169,1,74,24030.990753138172,194
-0.7425258484284444,2.208539532509435,2.4909118123901606,0.07861963689536984,169,1,68,26705.990753138172,237
-0.6348482598065692,2.209219927580277,2.500666085892978,0.09172044773902656,173,1,84,29455.990753138172,206
-0.6311316145100198,2.2090846402569735,2.5009113481605643,0.09178978101073008,177,1,63,20097.58350851837,198
-0.747853674664454,2.2141651822972785,2.4833845793272404,0.07620588011246714,176,1,82,22422.58350851837,244
-0.625789257195203,2.209874994943765,2.4925074964257288,0.08890239491371435,179,1,62,25097.58350851837,205
-0.6647239110145384,2.2005349797599285,2.5035083822345263,0.0833712714073216,179,1,84,28047.58350851837,223
-0.5857941982628396,2.2045533853804336,2.5068676809129795,0.08995147583484926,179,1,63,31197.58350851837,198
-0.5861806771644514,2.204673483934056,2.48775571068938,0.09300730160417346,180,1,80,22420.862243138024,192
-0.683367800222827,2.20295272044288,2.492579728796546,0.07588036692291909,177,1,55,25220.862243138024,232
-0.5906406649868537,2.2033438746362166,2.486513904709418,0.08943541727002884,184,1,78,28095.862243138024,199
-0.639074086573313,2.207883880013672,2.499005677787065,0.07910181886363839,184,1,55,31145.86224313802,220
-0.5451506641633534,2.207772617616187,2.4930704331694318,0.0948511726814283,191,1,77,21944.795691103347,180
-0.7453471362624718,2.2063402917422636,2.4824905422784656,0.0648671492100368,192,1,56,24644.795691103347,260
-0.5129974034213741,2.2006750572162717,2.474726532412282,0.09508199732549041,192,1,69,27344.795691103347,177
-0.6903582414070752,2.206447499009617,2.4764120810745838,0.07018021818381832,191,1,50,30194.795691103347,242
-0.5339117161994537,2.2111375160088063,2.4713656216795115,0.09235845677456465,192,1,73,20051.78936324802,181
-0.7547154345644316,2.205821848904183,2.48168330543598,0.06039005940120438,189,2,53,22326.78936324802,267
-0.5521386533616218,2.203935296912282,2.4712703924847275,0.08541417837092201,193,2,69,24776.78936324802,197
-0.6407489334003597,2.204528570626258,2.4724346320664417,0.07354126275958982,192,2,63,27401.78936324802,229
-0.5911942724039062,2.2047455449437563,2.467584197798605,0.07780335786446155,191,2,71,30226.78936324802,217
-0.5166287138678741,2.212187020776783,2.46785246491526,0.08877689605562358,192,2,56,21116.76719603034,181
-0.6874886543473196,2.2139653603078995,2.4783675724273504,0.06482620889166774,192,2,70,23616.76719603034,253
-0.5311190614765411,2.2203614525111766,2.4808182610486496,0.08370302183034181,191,3,56,26141.76719603034,193
-0.6262471807231111,2.214174822472122,2.476665702645966,0.07103710664190843,188,2,63,28691.76719603034,231
-0.5161803570107485,2.216374779260505,2.461553955090857,0.08495885890952615,186,2,57,18834.71673492844,185
-0.6847136609466321,2.2245368685410605,2.464152444176543,0.061659202051747096,187,2,72,21359.71673492844,257
-0.5019758120266367,2.2149289336002913,2.4482530998999636,0.08385413019589671,178,2,62,24034.71673492844,188
-0.6324630810612378,2.211941974141682,2.440344600152529,0.0667552775841372,179,3,70,26859.71673492844,241
-0.4998456735768972,2.2212232874483147,2.463106006322062,0.08188244626525436,182,3,67,29584.71673492844,191
-0.563211753901818,2.2120731947821035,2.464840675515829,0.07576167191252019,181,4,77,20301.73449285508,211
-0.5873061678789132,2.2116440321019435,2.466968737384339,0.06925785948641965,181,4,65,22801.73449285508,228
-0.5498762967448803,2.217275789813479,2.4620882362217897,0.07278750046699152,182,5,61,25551.73449285508,213
-0.5381683411639114,2.212318353191927,2.45474990227592,0.07375664328127242,178,5,73,28501.73449285508,212
-0.49458646097211467,2.2157201839948653,2.447393769940333,0.07965248399162846,184,5,61,19309.318212827733,188
-0.6223108773638607,2.2143306382015853,2.4479963200988637,0.06198936112497815,182,5,69,21684.318212827733,245
-0.5324112591867616,2.216738662717463,2.4266734494936815,0.07306042999390906,183,4,60,24259.318212827733,209
-0.5612184647510617,2.219697399191842,2.440227780586429,0.06938115326463849,181,4,66,26909.318212827733,223
-0.5066870573233692,2.2274498672845957,2.4273749804661424,0.07411895976243003,186,4,58,29634.318212827733,203
-0.5453988642480816,2.2324454768756072,2.4272898698794667,0.071506457462928,186,4,71,19811.68770685763,212
-0.5945625154273929,2.2251075949321417,2.4403113389395568,0.06156162944806437,184,4,66,22061.68770685763,242
-0.5103047322143677,2.216875284116196,2.4266163224771886,0.07248720620273426,176,5,72,24661.68770685763,206
-0.5355957266000105,2.2275427268445367,2.4396450209013425,0.067331201476002,181,5,71,27486.68770685763,221
-0.5200156630590842,2.2237109043737853,2.426400994912884,0.0684079940294463,182,5,75,30311.68770685763,215
-0.47255872306221824,2.219420843190281,2.436742612264431,0.07554827745566461,181,5,72,20895.070644161267,190
-0.5677359988630903,2.22293306322299,2.4491675086230607,0.06162440503757376,178,5,71,23545.070644161267,237
-0.48520909008476293,2.2229432909693942,2.4587839901942328,0.0712570600475641,177,4,65,26395.070644161267,203
-0.5129174456731495,2.221262929171809,2.452856605501381,0.06673346531139683,176,5,70,29395.070644161267,217
