Golpata Extraction Capacity,Catching Capacity Mangrove,Catching Capacity Household,Crop Production Capacity,Mangrove Fishers in Loan,Household Fishers in Loan,Farmers in Loan,Golpata Stock,Current Bawali Count
43.27359027744388,3.309962915771622,2.6923401108786735,2.5152555848983185,0,0,4,108256.15561747998,131
93.42243846154602,3.1232452105556883,2.666009765324422,1.5983376465864483,0,0,13,101337.31529113479,300
285.2802143105679,2.9281215106611027,2.6226759088838265,1.7422498103051718,0,0,41,91584.58367794966,199
418.4081939629185,2.761113328726865,2.5986924821554047,1.2270011071251634,0,0,46,81776.1772486326,300
-332.7550087025733,2.611430297430212,2.569005151372785,1.3412514963034503,0,0,72,70278.00123894968,239
-413.20569779619956,2.4973796714590826,2.5632951068755405,1.081557311543939,0,0,48,58712.59596916991,300
-178.00984901618907,2.4161700674353135,2.5501404053985657,1.154449518710748,1,0,27,45967.670042385456,266
-196.32817094333205,2.3611619915469304,2.530646726201728,1.048089959303629,3,0,16,46853.648005729716,300
-117.74992109516178,2.326978298921768,2.5279049907038784,1.1523354450941237,8,0,14,48042.41755366778,268
-90.60803869775758,2.3058538284951644,2.527805682285497,1.1019222944265348,14,0,17,50051.13208670873,271
-60.979965205439,2.2929817136653132,2.5316746697837518,1.1146578092106338,19,0,35,52803.694201599355,252
-46.821429011213674,2.2827193652644553,2.5350731594864433,1.0439632227417377,22,0,38,55904.58234842691,249
-37.799387049870724,2.2705803086856835,2.50922893508933,0.9699505412065296,33,0,56,59371.836271444845,248
-28.89834539117157,2.2667619469793436,2.4967711106728108,0.9116926924967662,42,0,56,50121.33034124673,231
-28.782553272945943,2.25768351798067,2.4892608568287073,0.809601437372724,50,0,56,53888.32314397434,261
-21.61715414712387,2.255649824997602,2.501091596330077,0.8246955131441315,56,0,38,57542.701377714395,228
-21.54641178666171,2.263668093225658,2.5083858999047552,0.744686684568428,67,0,29,48234.74273247704,251
-19.718205466397563,2.25499889286079,2.4991829145189293,0.7174638512107105,76,0,21,51504.073374090134,253
-18.624919182524195,2.2513054667782706,2.4901761788255055,0.6989200020841375,87,0,22,54496.8814117347,258
-17.608647026832337,2.2538760223798193,2.493350355436778,0.6623928164960259,93,0,21,57390.84547409922,262
-15.472057840794916,2.2571148127994025,2.49911173668341,0.670987879762265,91,1,41,46975.09073780251,244
-16.6650077766045,2.2518451454166795,2.4782182022347463,0.598432709386368,93,1,54,49119.222346600014,277
-14.097321640494053,2.2495152261749296,2.4824379344987606,0.6105341791536365,97,1,43,51545.657778914494,249
-13.825164619067984,2.2544616081226483,2.481876274240899,0.5746965062714015,98,1,53,54432.252935845485,259
-12.473602205470991,2.257032722045476,2.4859103275758763,0.5670524290622351,97,2,44,57467.74601782445,249
-11.631033474058837,2.2568479084900583,2.502042947046626,0.5554347967685899,101,2,30,47569.00860908809,243
-11.827672784135657,2.25584900305676,2.499670898843132,0.5152028108363578,103,2,26,50815.46522511622,263
